"Location"	"Date"	"VW_90cm"
"CAF314"	"04/13/2009"	"M"
"CAF314"	"04/14/2009"	"M"
"CAF314"	"04/15/2009"	"M"
"CAF314"	"04/16/2009"	"M"
"CAF314"	"04/17/2009"	"M"
"CAF314"	"04/18/2009"	"M"
"CAF314"	"04/19/2009"	"M"
"CAF314"	"04/20/2009"	"M"
"CAF314"	"04/21/2009"	"M"
"CAF314"	"04/22/2009"	"M"
"CAF314"	"04/23/2009"	"M"
"CAF314"	"04/24/2009"	"M"
"CAF314"	"04/25/2009"	"M"
"CAF314"	"04/26/2009"	"M"
"CAF314"	"04/27/2009"	"M"
"CAF314"	"04/28/2009"	"M"
"CAF314"	"04/29/2009"	"M"
"CAF314"	"04/30/2009"	"M"
"CAF314"	"05/01/2009"	"M"
"CAF314"	"05/02/2009"	"M"
"CAF314"	"05/03/2009"	"M"
"CAF314"	"05/04/2009"	"M"
"CAF314"	"05/05/2009"	"M"
"CAF314"	"05/06/2009"	"M"
"CAF314"	"05/07/2009"	"M"
"CAF314"	"05/08/2009"	"M"
"CAF314"	"05/09/2009"	"M"
"CAF314"	"05/10/2009"	"M"
"CAF314"	"05/11/2009"	"M"
"CAF314"	"05/12/2009"	"M"
"CAF314"	"05/13/2009"	"M"
"CAF314"	"05/14/2009"	"M"
"CAF314"	"05/15/2009"	"M"
"CAF314"	"05/16/2009"	"M"
"CAF314"	"05/17/2009"	"M"
"CAF314"	"05/18/2009"	"M"
"CAF314"	"05/19/2009"	"M"
"CAF314"	"05/20/2009"	"M"
"CAF314"	"06/05/2009"	"M"
"CAF314"	"06/06/2009"	"M"
"CAF314"	"06/07/2009"	"M"
"CAF314"	"06/08/2009"	"M"
"CAF314"	"06/09/2009"	"M"
"CAF314"	"06/10/2009"	"M"
"CAF314"	"08/25/2009"	"M"
"CAF314"	"08/26/2009"	"M"
"CAF314"	"08/27/2009"	"M"
"CAF314"	"08/28/2009"	"M"
"CAF314"	"08/29/2009"	"M"
"CAF314"	"08/30/2009"	"M"
"CAF314"	"08/31/2009"	"M"
"CAF314"	"09/01/2009"	"M"
"CAF314"	"09/02/2009"	"M"
"CAF314"	"09/03/2009"	"M"
"CAF314"	"09/04/2009"	"M"
"CAF314"	"09/05/2009"	"M"
"CAF314"	"09/06/2009"	"M"
"CAF314"	"09/07/2009"	"M"
"CAF314"	"09/08/2009"	"M"
"CAF314"	"09/09/2009"	"M"
"CAF314"	"09/10/2009"	"M"
"CAF314"	"09/11/2009"	"M"
"CAF314"	"09/12/2009"	"M"
"CAF314"	"09/13/2009"	"M"
"CAF314"	"09/14/2009"	"M"
"CAF314"	"09/15/2009"	"M"
"CAF314"	"09/16/2009"	"M"
"CAF314"	"09/17/2009"	"M"
"CAF314"	"09/18/2009"	"M"
"CAF314"	"09/19/2009"	"M"
"CAF314"	"09/20/2009"	"M"
"CAF314"	"09/21/2009"	"M"
"CAF314"	"09/22/2009"	"M"
"CAF314"	"09/23/2009"	"M"
"CAF314"	"09/24/2009"	"M"
"CAF314"	"09/25/2009"	"M"
"CAF314"	"09/26/2009"	"M"
"CAF314"	"09/27/2009"	"M"
"CAF314"	"09/28/2009"	"M"
"CAF314"	"09/29/2009"	"M"
"CAF314"	"09/30/2009"	"M"
"CAF314"	"10/01/2009"	"M"
"CAF314"	"10/02/2009"	"M"
"CAF314"	"10/03/2009"	"M"
"CAF314"	"10/04/2009"	"M"
"CAF314"	"10/05/2009"	"M"
"CAF314"	"10/06/2009"	"M"
"CAF314"	"10/07/2009"	"M"
"CAF314"	"10/08/2009"	"M"
"CAF314"	"10/09/2009"	"M"
"CAF314"	"10/10/2009"	"M"
"CAF314"	"10/11/2009"	"M"
"CAF314"	"10/12/2009"	"M"
"CAF314"	"10/13/2009"	"M"
"CAF314"	"10/14/2009"	"M"
"CAF314"	"10/15/2009"	"M"
"CAF314"	"10/16/2009"	"M"
"CAF314"	"10/17/2009"	"M"
"CAF314"	"10/18/2009"	"M"
"CAF314"	"10/19/2009"	"M"
"CAF314"	"10/20/2009"	"M"
"CAF314"	"10/21/2009"	"M"
"CAF314"	"10/22/2009"	"M"
"CAF314"	"10/23/2009"	"M"
"CAF314"	"10/24/2009"	"M"
"CAF314"	"10/25/2009"	"M"
"CAF314"	"10/26/2009"	"M"
"CAF314"	"10/27/2009"	"M"
"CAF314"	"10/28/2009"	"M"
"CAF314"	"10/29/2009"	"M"
"CAF314"	"10/30/2009"	"M"
"CAF314"	"10/31/2009"	"M"
"CAF314"	"11/01/2009"	"M"
"CAF314"	"11/02/2009"	"M"
"CAF314"	"11/03/2009"	"M"
"CAF314"	"11/04/2009"	"M"
"CAF314"	"11/05/2009"	"M"
"CAF314"	"11/06/2009"	"M"
"CAF314"	"11/07/2009"	"M"
"CAF314"	"11/08/2009"	"M"
"CAF314"	"11/09/2009"	"M"
"CAF314"	"11/10/2009"	"M"
"CAF314"	"11/11/2009"	"M"
"CAF314"	"11/12/2009"	"M"
"CAF314"	"11/13/2009"	"M"
"CAF314"	"11/14/2009"	"M"
"CAF314"	"11/15/2009"	"M"
"CAF314"	"11/16/2009"	"M"
"CAF314"	"11/17/2009"	"M"
"CAF314"	"11/18/2009"	"M"
"CAF314"	"11/19/2009"	"M"
"CAF314"	"11/20/2009"	"M"
"CAF314"	"11/21/2009"	"M"
"CAF314"	"11/22/2009"	"M"
"CAF314"	"11/23/2009"	"M"
"CAF314"	"11/24/2009"	"M"
"CAF314"	"11/25/2009"	"M"
"CAF314"	"11/26/2009"	"M"
"CAF314"	"11/27/2009"	"M"
"CAF314"	"11/28/2009"	"M"
"CAF314"	"11/29/2009"	"M"
"CAF314"	"11/30/2009"	"M"
"CAF314"	"12/01/2009"	"M"
"CAF314"	"12/02/2009"	"M"
"CAF314"	"12/03/2009"	"M"
"CAF314"	"12/04/2009"	"M"
"CAF314"	"12/05/2009"	"M"
"CAF314"	"12/06/2009"	"M"
"CAF314"	"12/07/2009"	"M"
"CAF314"	"12/08/2009"	"M"
"CAF314"	"12/09/2009"	"M"
"CAF314"	"12/10/2009"	"M"
"CAF314"	"12/11/2009"	"M"
"CAF314"	"12/12/2009"	"M"
"CAF314"	"12/13/2009"	"M"
"CAF314"	"12/14/2009"	"M"
"CAF314"	"12/15/2009"	"M"
"CAF314"	"12/16/2009"	"M"
"CAF314"	"12/17/2009"	"M"
"CAF314"	"12/18/2009"	"M"
"CAF314"	"12/19/2009"	"M"
"CAF314"	"12/20/2009"	"M"
"CAF314"	"12/21/2009"	"M"
"CAF314"	"12/22/2009"	"M"
"CAF314"	"12/23/2009"	"M"
"CAF314"	"12/24/2009"	"M"
"CAF314"	"12/25/2009"	"M"
"CAF314"	"12/26/2009"	"M"
"CAF314"	"12/27/2009"	"M"
"CAF314"	"12/28/2009"	"M"
"CAF314"	"12/29/2009"	"M"
"CAF314"	"12/30/2009"	"M"
"CAF314"	"12/31/2009"	"M"
"CAF314"	"01/01/2010"	"M"
"CAF314"	"01/02/2010"	"M"
"CAF314"	"01/03/2010"	"M"
"CAF314"	"01/04/2010"	"M"
"CAF314"	"01/05/2010"	"M"
"CAF314"	"01/06/2010"	"M"
"CAF314"	"01/07/2010"	"M"
"CAF314"	"01/08/2010"	"M"
"CAF314"	"01/09/2010"	"M"
"CAF314"	"01/10/2010"	"M"
"CAF314"	"01/11/2010"	"M"
"CAF314"	"01/12/2010"	"M"
"CAF314"	"01/13/2010"	"M"
"CAF314"	"01/14/2010"	"M"
"CAF314"	"01/15/2010"	"M"
"CAF314"	"01/16/2010"	"M"
"CAF314"	"01/17/2010"	"M"
"CAF314"	"01/18/2010"	"M"
"CAF314"	"01/19/2010"	"M"
"CAF314"	"01/20/2010"	"M"
"CAF314"	"01/21/2010"	"M"
"CAF314"	"01/22/2010"	"M"
"CAF314"	"01/23/2010"	"M"
"CAF314"	"01/24/2010"	"M"
"CAF314"	"01/25/2010"	"M"
"CAF314"	"01/26/2010"	"M"
"CAF314"	"01/27/2010"	"M"
"CAF314"	"01/28/2010"	"M"
"CAF314"	"01/29/2010"	"M"
"CAF314"	"01/30/2010"	"M"
"CAF314"	"01/31/2010"	"M"
"CAF314"	"02/01/2010"	"M"
"CAF314"	"02/02/2010"	"M"
"CAF314"	"02/03/2010"	"M"
"CAF314"	"02/04/2010"	"M"
"CAF314"	"02/05/2010"	"M"
"CAF314"	"02/06/2010"	"M"
"CAF314"	"02/07/2010"	"M"
"CAF314"	"02/08/2010"	"M"
"CAF314"	"02/09/2010"	"M"
"CAF314"	"02/10/2010"	"M"
"CAF314"	"02/11/2010"	"M"
"CAF314"	"02/12/2010"	"M"
"CAF314"	"02/13/2010"	"M"
"CAF314"	"02/14/2010"	"M"
"CAF314"	"02/15/2010"	"M"
"CAF314"	"02/16/2010"	"M"
"CAF314"	"02/17/2010"	"M"
"CAF314"	"02/18/2010"	"M"
"CAF314"	"02/19/2010"	"M"
"CAF314"	"02/20/2010"	"M"
"CAF314"	"02/21/2010"	"M"
"CAF314"	"02/22/2010"	"M"
"CAF314"	"02/23/2010"	"M"
"CAF314"	"02/24/2010"	"M"
"CAF314"	"02/25/2010"	"M"
"CAF314"	"02/26/2010"	"M"
"CAF314"	"02/27/2010"	"M"
"CAF314"	"02/28/2010"	"M"
"CAF314"	"03/01/2010"	"M"
"CAF314"	"03/02/2010"	"M"
"CAF314"	"03/03/2010"	"M"
"CAF314"	"03/04/2010"	"M"
"CAF314"	"03/05/2010"	"M"
"CAF314"	"03/06/2010"	"M"
"CAF314"	"03/07/2010"	"M"
"CAF314"	"03/08/2010"	"M"
"CAF314"	"03/09/2010"	"M"
"CAF314"	"03/10/2010"	"M"
"CAF314"	"03/11/2010"	"M"
"CAF314"	"04/20/2010"	"M"
"CAF314"	"04/21/2010"	"M"
"CAF314"	"04/22/2010"	"M"
"CAF314"	"04/23/2010"	"M"
"CAF314"	"04/24/2010"	"M"
"CAF314"	"04/25/2010"	"M"
"CAF314"	"04/26/2010"	"M"
"CAF314"	"04/27/2010"	"M"
"CAF314"	"04/28/2010"	"M"
"CAF314"	"04/29/2010"	"M"
"CAF314"	"04/30/2010"	"M"
"CAF314"	"05/01/2010"	"M"
"CAF314"	"05/02/2010"	"M"
"CAF314"	"05/03/2010"	"M"
"CAF314"	"05/04/2010"	"M"
"CAF314"	"05/05/2010"	"M"
"CAF314"	"05/06/2010"	"M"
"CAF314"	"05/07/2010"	"M"
"CAF314"	"05/08/2010"	"M"
"CAF314"	"05/09/2010"	"M"
"CAF314"	"05/10/2010"	"M"
"CAF314"	"05/11/2010"	"M"
"CAF314"	"05/12/2010"	"M"
"CAF314"	"05/13/2010"	"M"
"CAF314"	"05/14/2010"	"M"
"CAF314"	"05/15/2010"	"M"
"CAF314"	"05/16/2010"	"M"
"CAF314"	"05/17/2010"	"M"
"CAF314"	"05/18/2010"	"M"
"CAF314"	"06/18/2010"	"M"
"CAF314"	"06/19/2010"	"M"
"CAF314"	"06/20/2010"	"M"
"CAF314"	"06/21/2010"	"M"
"CAF314"	"06/22/2010"	"M"
"CAF314"	"06/23/2010"	"M"
"CAF314"	"08/20/2010"	"M"
"CAF314"	"08/21/2010"	"M"
"CAF314"	"08/22/2010"	"M"
"CAF314"	"08/23/2010"	"M"
"CAF314"	"08/24/2010"	"M"
"CAF314"	"08/25/2010"	"M"
"CAF314"	"08/26/2010"	"M"
"CAF314"	"08/27/2010"	"M"
"CAF314"	"08/28/2010"	"M"
"CAF314"	"08/29/2010"	"M"
"CAF314"	"08/30/2010"	"M"
"CAF314"	"08/31/2010"	"M"
"CAF314"	"09/01/2010"	"M"
"CAF314"	"09/02/2010"	"M"
"CAF314"	"09/03/2010"	"M"
"CAF314"	"09/04/2010"	"M"
"CAF314"	"09/05/2010"	"M"
"CAF314"	"09/06/2010"	"M"
"CAF314"	"09/07/2010"	"M"
"CAF314"	"09/08/2010"	"M"
"CAF314"	"09/09/2010"	"M"
"CAF314"	"09/10/2010"	"M"
"CAF314"	"09/11/2010"	"M"
"CAF314"	"09/12/2010"	"M"
"CAF314"	"09/13/2010"	"M"
"CAF314"	"09/14/2010"	"M"
"CAF314"	"09/15/2010"	"M"
"CAF314"	"09/16/2010"	"M"
"CAF314"	"09/17/2010"	"M"
"CAF314"	"09/18/2010"	"M"
"CAF314"	"09/19/2010"	"M"
"CAF314"	"09/20/2010"	"M"
"CAF314"	"09/21/2010"	"M"
"CAF314"	"09/22/2010"	"M"
"CAF314"	"09/23/2010"	"M"
"CAF314"	"09/24/2010"	"M"
"CAF314"	"09/25/2010"	"M"
"CAF314"	"09/26/2010"	"M"
"CAF314"	"09/27/2010"	"M"
"CAF314"	"09/28/2010"	"M"
"CAF314"	"09/29/2010"	"M"
"CAF314"	"09/30/2010"	"M"
"CAF314"	"10/01/2010"	"M"
"CAF314"	"10/02/2010"	"M"
"CAF314"	"10/03/2010"	"M"
"CAF314"	"10/04/2010"	"M"
"CAF314"	"10/05/2010"	"M"
"CAF314"	"10/06/2010"	"M"
"CAF314"	"10/07/2010"	"M"
"CAF314"	"10/08/2010"	"M"
"CAF314"	"10/09/2010"	"M"
"CAF314"	"10/10/2010"	"M"
"CAF314"	"10/11/2010"	"M"
"CAF314"	"10/12/2010"	"M"
"CAF314"	"10/13/2010"	"M"
"CAF314"	"10/14/2010"	"M"
"CAF314"	"10/15/2010"	"M"
"CAF314"	"10/16/2010"	"M"
"CAF314"	"10/17/2010"	"M"
"CAF314"	"10/18/2010"	"M"
"CAF314"	"10/19/2010"	"M"
"CAF314"	"10/20/2010"	"M"
"CAF314"	"10/21/2010"	"M"
"CAF314"	"10/22/2010"	"M"
"CAF314"	"10/23/2010"	"M"
"CAF314"	"10/24/2010"	"M"
"CAF314"	"10/25/2010"	"M"
"CAF314"	"10/26/2010"	"M"
"CAF314"	"10/27/2010"	"M"
"CAF314"	"10/28/2010"	"M"
"CAF314"	"10/29/2010"	"M"
"CAF314"	"10/30/2010"	"M"
"CAF314"	"10/31/2010"	"M"
"CAF314"	"11/01/2010"	"M"
"CAF314"	"11/02/2010"	"M"
"CAF314"	"11/03/2010"	"M"
"CAF314"	"11/04/2010"	"M"
"CAF314"	"11/05/2010"	"M"
"CAF314"	"11/06/2010"	"M"
"CAF314"	"11/07/2010"	"M"
"CAF314"	"11/08/2010"	"M"
"CAF314"	"11/09/2010"	"M"
"CAF314"	"11/10/2010"	"M"
"CAF314"	"11/11/2010"	"M"
"CAF314"	"11/12/2010"	"M"
"CAF314"	"05/01/2011"	"M"
"CAF314"	"05/02/2011"	"M"
"CAF314"	"05/03/2011"	"M"
"CAF314"	"05/04/2011"	"M"
"CAF314"	"05/05/2011"	"M"
"CAF314"	"05/06/2011"	"M"
"CAF314"	"05/07/2011"	"M"
"CAF314"	"05/08/2011"	"M"
"CAF314"	"05/09/2011"	"M"
"CAF314"	"05/10/2011"	"M"
"CAF314"	"05/11/2011"	"M"
"CAF314"	"05/12/2011"	"M"
"CAF314"	"05/13/2011"	"M"
"CAF314"	"05/14/2011"	"M"
"CAF314"	"05/15/2011"	"M"
"CAF314"	"05/16/2011"	"M"
"CAF314"	"05/17/2011"	"M"
"CAF314"	"05/18/2011"	"M"
"CAF314"	"05/19/2011"	"M"
"CAF314"	"05/20/2011"	"M"
"CAF314"	"05/21/2011"	"M"
"CAF314"	"05/22/2011"	"M"
"CAF314"	"06/28/2011"	"M"
"CAF314"	"06/29/2011"	"M"
"CAF314"	"09/12/2011"	"M"
"CAF314"	"09/13/2011"	"M"
"CAF314"	"09/14/2011"	"M"
"CAF314"	"09/24/2011"	"M"
"CAF314"	"09/25/2011"	"M"
"CAF314"	"09/26/2011"	"M"
"CAF314"	"09/27/2011"	"M"
"CAF314"	"09/28/2011"	"M"
"CAF314"	"09/29/2011"	"M"
"CAF314"	"09/30/2011"	"M"
"CAF314"	"10/01/2011"	"M"
"CAF314"	"10/02/2011"	"M"
"CAF314"	"10/03/2011"	"M"
"CAF314"	"10/04/2011"	"M"
"CAF314"	"04/11/2012"	"M"
"CAF314"	"04/12/2012"	"M"
"CAF314"	"04/13/2012"	"M"
"CAF314"	"04/14/2012"	"M"
"CAF314"	"04/15/2012"	"M"
"CAF314"	"04/16/2012"	"M"
"CAF314"	"04/17/2012"	"M"
"CAF314"	"04/18/2012"	"M"
"CAF314"	"04/19/2012"	"M"
"CAF314"	"04/20/2012"	"M"
"CAF314"	"04/21/2012"	"M"
"CAF314"	"04/22/2012"	"M"
"CAF314"	"04/23/2012"	"M"
"CAF314"	"04/24/2012"	"M"
"CAF314"	"04/25/2012"	"M"
"CAF314"	"04/26/2012"	"M"
"CAF314"	"04/27/2012"	"M"
"CAF314"	"04/28/2012"	"M"
"CAF314"	"04/29/2012"	"M"
"CAF314"	"04/30/2012"	"M"
"CAF314"	"05/01/2012"	"M"
"CAF314"	"05/02/2012"	"M"
"CAF314"	"05/03/2012"	"M"
"CAF314"	"05/04/2012"	"M"
"CAF314"	"05/05/2012"	"M"
"CAF314"	"05/06/2012"	"M"
"CAF314"	"05/07/2012"	"M"
"CAF314"	"05/08/2012"	"M"
"CAF314"	"05/09/2012"	"M"
"CAF314"	"05/10/2012"	"M"
"CAF314"	"05/11/2012"	"M"
"CAF314"	"05/12/2012"	"M"
"CAF314"	"05/13/2012"	"M"
"CAF314"	"05/14/2012"	"M"
"CAF314"	"05/15/2012"	"M"
"CAF314"	"05/16/2012"	"M"
"CAF314"	"05/17/2012"	"M"
"CAF314"	"05/18/2012"	"M"
"CAF314"	"05/19/2012"	"M"
"CAF314"	"05/20/2012"	"M"
"CAF314"	"05/21/2012"	"M"
"CAF314"	"05/22/2012"	"M"
"CAF314"	"05/23/2012"	"M"
"CAF314"	"05/24/2012"	"M"
"CAF314"	"06/13/2012"	"M"
"CAF314"	"06/14/2012"	"M"
"CAF314"	"06/15/2012"	"M"
"CAF314"	"06/16/2012"	"M"
"CAF314"	"06/17/2012"	"M"
"CAF314"	"09/05/2012"	"M"
"CAF314"	"09/06/2012"	"M"
"CAF314"	"09/07/2012"	"M"
"CAF314"	"09/08/2012"	"M"
"CAF314"	"09/09/2012"	"M"
"CAF314"	"09/10/2012"	"M"
"CAF314"	"09/11/2012"	"M"
"CAF314"	"10/05/2012"	"M"
"CAF314"	"10/06/2012"	"M"
"CAF314"	"10/07/2012"	"M"
"CAF314"	"10/08/2012"	"M"
"CAF314"	"10/09/2012"	"M"
"CAF314"	"10/10/2012"	"M"
"CAF314"	"10/11/2012"	"M"
"CAF314"	"10/12/2012"	"M"
"CAF314"	"10/13/2012"	"M"
"CAF314"	"10/14/2012"	"M"
"CAF314"	"10/15/2012"	"M"
"CAF314"	"10/16/2012"	"M"
"CAF314"	"10/17/2012"	"M"
"CAF314"	"10/18/2012"	"M"
"CAF314"	"10/19/2012"	"M"
"CAF314"	"10/20/2012"	"M"
"CAF314"	"10/21/2012"	"M"
"CAF314"	"10/22/2012"	"M"
"CAF314"	"10/23/2012"	"M"
"CAF314"	"10/24/2012"	"M"
"CAF314"	"10/25/2012"	"M"
"CAF314"	"10/26/2012"	"M"
"CAF314"	"10/27/2012"	"M"
"CAF314"	"10/28/2012"	"M"
"CAF314"	"10/29/2012"	"M"
"CAF314"	"10/30/2012"	"M"
"CAF314"	"10/31/2012"	"M"
"CAF314"	"11/01/2012"	"M"
"CAF314"	"11/02/2012"	"M"
"CAF314"	"05/03/2013"	"M"
"CAF314"	"05/04/2013"	"M"
"CAF314"	"05/05/2013"	"M"
"CAF314"	"05/06/2013"	"M"
"CAF314"	"05/07/2013"	"M"
"CAF314"	"05/08/2013"	"M"
"CAF314"	"05/09/2013"	"M"
"CAF314"	"05/10/2013"	"M"
"CAF314"	"05/11/2013"	"M"
"CAF314"	"05/12/2013"	"M"
"CAF314"	"05/13/2013"	"M"
"CAF314"	"05/14/2013"	"M"
"CAF314"	"05/15/2013"	"M"
"CAF314"	"05/16/2013"	"M"
"CAF314"	"05/17/2013"	"M"
"CAF314"	"05/18/2013"	"M"
"CAF314"	"05/19/2013"	"M"
"CAF314"	"05/20/2013"	"M"
"CAF314"	"05/21/2013"	"M"
"CAF314"	"05/22/2013"	"M"
"CAF314"	"08/17/2013"	"M"
"CAF314"	"08/18/2013"	"M"
"CAF314"	"08/19/2013"	"M"
"CAF314"	"08/20/2013"	"M"
"CAF314"	"08/21/2013"	"M"
"CAF314"	"08/22/2013"	"M"
"CAF314"	"08/23/2013"	"M"
"CAF314"	"08/24/2013"	"M"
"CAF314"	"08/25/2013"	"M"
"CAF314"	"08/26/2013"	"M"
"CAF314"	"08/27/2013"	"M"
"CAF314"	"06/16/2016"	"M"
"CAF316"	"04/28/2007"	"M"
"CAF316"	"04/29/2007"	"M"
"CAF316"	"04/30/2007"	"M"
"CAF316"	"05/01/2007"	"M"
"CAF316"	"08/08/2007"	"M"
"CAF316"	"08/09/2007"	"M"
"CAF316"	"08/10/2007"	"M"
"CAF316"	"08/11/2007"	"M"
"CAF316"	"08/12/2007"	"M"
"CAF316"	"08/13/2007"	"M"
"CAF316"	"08/14/2007"	"M"
"CAF316"	"08/15/2007"	"M"
"CAF316"	"08/16/2007"	"M"
"CAF316"	"08/17/2007"	"M"
"CAF316"	"08/18/2007"	"M"
"CAF316"	"08/19/2007"	"M"
"CAF316"	"08/20/2007"	"M"
"CAF316"	"08/21/2007"	"M"
"CAF316"	"08/22/2007"	"M"
"CAF316"	"08/23/2007"	"M"
"CAF316"	"08/24/2007"	"M"
"CAF316"	"08/25/2007"	"M"
"CAF316"	"08/26/2007"	"M"
"CAF316"	"08/27/2007"	"M"
"CAF316"	"08/28/2007"	"M"
"CAF316"	"08/29/2007"	"M"
"CAF316"	"08/30/2007"	"M"
"CAF316"	"08/31/2007"	"M"
"CAF316"	"09/01/2007"	"M"
"CAF316"	"09/02/2007"	"M"
"CAF316"	"09/03/2007"	"M"
"CAF316"	"09/04/2007"	"M"
"CAF316"	"09/05/2007"	"M"
"CAF316"	"09/06/2007"	"M"
"CAF316"	"09/07/2007"	"M"
"CAF316"	"09/08/2007"	"M"
"CAF316"	"09/09/2007"	"M"
"CAF316"	"09/10/2007"	"M"
"CAF316"	"09/11/2007"	"M"
"CAF316"	"09/12/2007"	"M"
"CAF316"	"09/13/2007"	"M"
"CAF316"	"09/14/2007"	"M"
"CAF316"	"09/15/2007"	"M"
"CAF316"	"09/16/2007"	"M"
"CAF316"	"09/17/2007"	"M"
"CAF316"	"09/18/2007"	"M"
"CAF316"	"09/19/2007"	"M"
"CAF316"	"09/20/2007"	"M"
"CAF316"	"09/21/2007"	"M"
"CAF316"	"09/22/2007"	"M"
"CAF316"	"09/23/2007"	"M"
"CAF316"	"09/24/2007"	"M"
"CAF316"	"09/25/2007"	"M"
"CAF316"	"09/26/2007"	"M"
"CAF316"	"09/27/2007"	"M"
"CAF316"	"09/28/2007"	"M"
"CAF316"	"09/29/2007"	"M"
"CAF316"	"09/30/2007"	"M"
"CAF316"	"10/01/2007"	"M"
"CAF316"	"10/02/2007"	"M"
"CAF316"	"10/03/2007"	"M"
"CAF316"	"10/04/2007"	"M"
"CAF316"	"10/05/2007"	"M"
"CAF316"	"10/06/2007"	"M"
"CAF316"	"10/07/2007"	"M"
"CAF316"	"10/08/2007"	"M"
"CAF316"	"10/09/2007"	"M"
"CAF316"	"10/10/2007"	"M"
"CAF316"	"10/11/2007"	"M"
"CAF316"	"10/12/2007"	"M"
"CAF316"	"10/13/2007"	"M"
"CAF316"	"10/14/2007"	"M"
"CAF316"	"10/15/2007"	"M"
"CAF316"	"10/16/2007"	"M"
"CAF316"	"10/17/2007"	"M"
"CAF316"	"10/18/2007"	"M"
"CAF316"	"10/19/2007"	"M"
"CAF316"	"10/20/2007"	"M"
"CAF316"	"10/21/2007"	"M"
"CAF316"	"10/22/2007"	"M"
"CAF316"	"10/23/2007"	"M"
"CAF316"	"10/24/2007"	"M"
"CAF316"	"10/25/2007"	"M"
"CAF316"	"10/26/2007"	"M"
"CAF316"	"10/27/2007"	"M"
"CAF316"	"10/28/2007"	"M"
"CAF316"	"10/29/2007"	"M"
"CAF316"	"10/30/2007"	"M"
"CAF316"	"10/31/2007"	"M"
"CAF316"	"11/01/2007"	"M"
"CAF316"	"11/02/2007"	"M"
"CAF316"	"11/03/2007"	"M"
"CAF316"	"11/04/2007"	"M"
"CAF316"	"11/05/2007"	"M"
"CAF316"	"11/06/2007"	"M"
"CAF316"	"11/07/2007"	"M"
"CAF316"	"11/08/2007"	"M"
"CAF316"	"11/09/2007"	"M"
"CAF316"	"11/10/2007"	"M"
"CAF316"	"11/11/2007"	"M"
"CAF316"	"11/12/2007"	"M"
"CAF316"	"11/13/2007"	"M"
"CAF316"	"11/14/2007"	"M"
"CAF316"	"11/15/2007"	"M"
"CAF316"	"11/16/2007"	"M"
"CAF316"	"11/17/2007"	"M"
"CAF316"	"11/18/2007"	"M"
"CAF316"	"11/19/2007"	"M"
"CAF316"	"11/20/2007"	"M"
"CAF316"	"11/21/2007"	"M"
"CAF316"	"11/22/2007"	"M"
"CAF316"	"11/23/2007"	"M"
"CAF316"	"11/24/2007"	"M"
"CAF316"	"11/25/2007"	"M"
"CAF316"	"11/26/2007"	"M"
"CAF316"	"11/27/2007"	"M"
"CAF316"	"11/28/2007"	"M"
"CAF316"	"11/29/2007"	"M"
"CAF316"	"11/30/2007"	"M"
"CAF316"	"12/01/2007"	"M"
"CAF316"	"12/02/2007"	"M"
"CAF316"	"12/03/2007"	"M"
"CAF316"	"12/04/2007"	"M"
"CAF316"	"12/05/2007"	"M"
"CAF316"	"12/06/2007"	"M"
"CAF316"	"12/07/2007"	"M"
"CAF316"	"12/08/2007"	"M"
"CAF316"	"12/09/2007"	"M"
"CAF316"	"12/10/2007"	"M"
"CAF316"	"12/11/2007"	"M"
"CAF316"	"12/12/2007"	"M"
"CAF316"	"12/13/2007"	"M"
"CAF316"	"12/14/2007"	"M"
"CAF316"	"12/15/2007"	"M"
"CAF316"	"12/16/2007"	"M"
"CAF316"	"12/17/2007"	"M"
"CAF316"	"03/26/2008"	"M"
"CAF316"	"03/27/2008"	"M"
"CAF316"	"03/28/2008"	"M"
"CAF316"	"03/29/2008"	"M"
"CAF316"	"03/30/2008"	"M"
"CAF316"	"03/31/2008"	"M"
"CAF316"	"05/07/2008"	"M"
"CAF316"	"05/08/2008"	"M"
"CAF316"	"05/09/2008"	"M"
"CAF316"	"05/10/2008"	"M"
"CAF316"	"05/11/2008"	"M"
"CAF316"	"05/12/2008"	"M"
"CAF316"	"08/29/2008"	"M"
"CAF316"	"08/30/2008"	"M"
"CAF316"	"08/31/2008"	"M"
"CAF316"	"09/01/2008"	"M"
"CAF316"	"09/02/2008"	"M"
"CAF316"	"09/03/2008"	"M"
"CAF316"	"09/04/2008"	"M"
"CAF316"	"09/05/2008"	"M"
"CAF316"	"09/06/2008"	"M"
"CAF316"	"09/07/2008"	"M"
"CAF316"	"09/08/2008"	"M"
"CAF316"	"09/09/2008"	"M"
"CAF316"	"09/10/2008"	"M"
"CAF316"	"09/11/2008"	"M"
"CAF316"	"09/12/2008"	"M"
"CAF316"	"09/13/2008"	"M"
"CAF316"	"09/14/2008"	"M"
"CAF316"	"09/15/2008"	"M"
"CAF316"	"09/16/2008"	"M"
"CAF316"	"09/17/2008"	"M"
"CAF316"	"09/18/2008"	"M"
"CAF316"	"09/19/2008"	"M"
"CAF316"	"09/20/2008"	"M"
"CAF316"	"09/21/2008"	"M"
"CAF316"	"09/22/2008"	"M"
"CAF316"	"09/23/2008"	"M"
"CAF316"	"09/24/2008"	"M"
"CAF316"	"09/25/2008"	"M"
"CAF316"	"09/26/2008"	"M"
"CAF316"	"09/27/2008"	"M"
"CAF316"	"09/28/2008"	"M"
"CAF316"	"09/29/2008"	"M"
"CAF316"	"09/30/2008"	"M"
